"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Denmark","DNK","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","0.99051","0.99048","0.98771","0.99609","0.9986","0.99469","0.99515","0.99779","1.0006","1.0024","1.00562","1.00609","1.01382","1.00819","1.0089","1.01353","1.01474","1.01717","1.01323","","1.02323","1.02897000312805","1.02377998828888","1.0270299911499","1.02637004852295","","1.02423000335693","1.01871001720428","1.01795995235443","1.01698005199432","1.01820003986359","1.012619972229","1.00595998764038","1.005499958992","1.0003000497818","1.00495994091034","","",
"Dominican Republic","DOM","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04681","1.05006003379822","1.04209005832672","","1.07193994522095","","1.02644002437592","1.03612005710602","","1.03556001186371","1.02917003631592","0.964990019798279","0.972850024700165","0.989660024642944","0.987860023975372","","","",
"Algeria","DZA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.59858","0.62315","0.6399","0.6471","0.65745","0.66672","0.68062","0.69091","0.70762","0.71974","0.72946","0.73849","","0.75711","0.76787","0.7831","0.79004","0.79753","0.80834","0.81677","0.82918","0.84237","0.85406","0.86973","0.88276","0.89428","0.91763","","0.947979986667633","0.962979972362518","0.972509980201721","0.977379977703094","0.987060010433197","0.992169976234436","0.995809972286224","0.998369991779327","0.999670028686523","0.985719978809357","0.979499995708466","0.994369983673096","0.995419979095459","","","","",
"East Asia & Pacific (developing only)","EAP","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","0.825770020484924","0.85275000333786","0.858630001544952","0.861320018768311","0.852609992027283","0.847940027713776","0.834659993648529","0.826650023460388","0.829680025577545","0.833109974861145","0.837050020694733","0.849690020084381","0.861320018768311","0.866050004959106","0.874719977378845","0.879719972610474","0.890150010585785","0.902079999446869","0.905900001525879","0.923439979553223","0.932380020618439","0.941489994525909","0.949090003967285","0.956900000572205","0.967000007629395","0.972760021686554","0.977249979972839","0.977119982242584","0.979480028152466","0.985849976539612","0.99015998840332","0.994419991970062","0.995159983634949","0.998049974441528","1.00044000148773","0.996079981327057","0.998120009899139","0.998830020427704","0.999379992485046","","",
"East Asia & Pacific (all income levels)","EAS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","0.792140007019043","0.78889000415802","0.842320024967194","0.865989983081818","0.870970010757446","0.873510003089905","0.866230010986328","0.862990021705627","0.85181999206543","0.845290005207062","0.848420023918152","0.851899981498718","0.855289995670319","0.866680026054382","0.877149999141693","0.88086998462677","0.888759970664978","0.893440008163452","0.902540028095245","0.913039982318878","0.916450023651123","0.931800007820129","0.939899981021881","0.947990000247955","0.954779982566834","0.961549997329712","0.970309972763062","0.975510001182556","0.979499995708466","0.979219973087311","0.981320023536682","0.986909985542297","0.990790009498596","0.99481999874115","0.995450019836426","0.998070001602173","1.00012004375458","0.996020019054413","0.997850000858307","0.998480021953583","0.998799979686737","","",
"Europe & Central Asia (developing only)","ECA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.928470015525818","0.929939985275269","0.929979979991913","0.932389974594116","0.935750007629395","0.938019990921021","0.939220011234283","0.936800003051758","0.934589982032776","0.934750020503998","0.932280004024506","0.934239983558655","0.937669992446899","0.939970016479492","0.940819978713989","0.941680014133453","0.941820025444031","0.942380011081696","0.943729996681213","0.944429993629456","0.946430027484894","0.94871997833252","0.949519991874695","0.948379993438721","0.95033997297287","0.949490010738373","0.950569987297058","0.952549993991852","0.945959985256195","0.941330015659332","0.944199979305267","0.938419997692108","0.937150001525879","0.93681001663208","0.943499982357025","0.948819994926453","0.956120014190674","0.960129976272583","0.966790020465851","0.973850011825562","0.972019970417023","0.971189975738525","0.978429973125458","0.983529984951019","","",
"Europe & Central Asia (all income levels)","ECS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.969940006732941","0.970550000667572","0.971260011196136","0.976300001144409","0.973029971122742","0.97842001914978","0.982479989528656","0.97952002286911","0.980170011520386","0.980019986629486","0.981719970703125","0.986440002918243","0.985339999198914","0.988680005073547","0.988009989261627","0.98853999376297","0.989319980144501","0.989650011062622","0.988449990749359","0.987039983272552","0.987469971179962","0.989199995994568","0.990660011768341","0.988229990005493","0.986010015010834","0.985010027885437","0.985740005970001","0.985279977321625","0.983269989490509","0.981670022010803","0.982159972190857","0.980369985103607","0.978290021419525","0.978370010852814","0.979629993438721","0.980030000209808","0.981930017471313","0.982479989528656","0.98387998342514","0.985440015792847","0.984510004520416","0.984279990196228","0.986360013484955","0.993589997291565","","",
"Ecuador","ECU","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.94228","0.94289","0.94535","0.95503","0.9626","0.96046","0.96336","0.96404","0.9819","0.97078","0.97921","","0.99726","1.0031","0.99645","1.00014","1.00104","1.00324","","","","","0.99574","","","1.00709","","1.00918","1.00641000270844","1.0006400346756","1.00513994693756","0.999970018863678","1.00310003757477","0.997600018978119","0.999880015850067","1.00092005729675","1.00177001953125","","","1.00498998165131","1.00446999073029","1.00606000423431","1.02438998222351","","",
"Egypt, Arab Rep.","EGY","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.61323","0.61378","0.6144","0.61765","0.61196","0.62373","0.63297","0.63954","0.65215","0.65811","0.67441","0.68796","0.70364","0.72176","0.73963","0.75657","0.77087","0.76184","0.79634","0.8121","0.81776","0.84902","0.85526","0.84274","0.87692","0.80368","0.86863","","0.914590001106262","0.924179971218109","0.932860016822815","","0.942189991474152","0.949199974536896","","","","","0.966000020503998","0.960749983787537","0.958190023899078","0.9685999751091","0.974740028381348","","",
"Euro area","EMU","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.966090023517609","0.966929972171783","0.969449996948242","0.980109989643097","0.969669997692108","0.981440007686615","0.990409970283508","0.985010027885437","0.98869001865387","0.988059997558594","0.994140028953552","1.00414001941681","0.998099982738495","1.00571000576019","1.00494003295898","1.00565004348755","1.00768995285034","1.00774002075195","1.00406002998352","1.00446999073029","1.00502002239227","1.0069899559021","1.00799000263214","1.00760996341705","1.00042998790741","0.999350011348724","1.00130999088287","0.999430000782013","0.998120009899139","0.998929977416992","0.998560011386871","1.00069999694824","0.997579991817474","0.998250007629395","0.996879994869232","0.99602997303009","0.995299994945526","0.994930028915405","0.993910014629364","0.989859998226166","0.989509999752045","0.988990008831024","0.98812997341156","0.993990004062653","","",
"Eritrea","ERI","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.92632","0.93443","0.94858","0.94736","0.97857","0.983","0.98882","0.99075","0.97246","1.01761","1.01983","0.99723","1.03183","1.01747","1.01971","1.03772","1.04527","1.03755","1.03611","1.02843","1.03736","1.04403","1.04689","1.04825","1.04922","1.05275","1.02792","1.03121","1.02953004837036","1.02825999259949","1.02585995197296","1.0291999578476","1.02423000335693","1.02875995635986","1.02735996246338","1.02640998363495","1.02824997901917","1.0256199836731","1.01902997493744","1.00834000110626","1.00321996212006","1.00173997879028","1.00771999359131","","",
"Estonia","EST","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02554","1.02354","1.05249","1.04587","1.03701","","1.00561","1.00099003314972","1.00001001358032","0.991550028324127","0.992550015449524","1.00165998935699","1.00027000904083","0.998700022697449","1.00741004943848","1.0113799571991","1.01304996013641","1.00766003131866","0.997399985790253","0.995469987392426","0.997810006141663","0.998589992523193","","",
"Ethiopia","ETH","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.43451","0.44195","","0.45182","","","","","","","","","","0.60601","","","","","","","0.69451","0.75893","0.74472","0.67509","0.63589","0.60503","","","0.620360016822815","0.653999984264374","0.683889985084534","0.694859981536865","0.697759985923767","0.733479976654053","0.781449973583221","0.813210010528564","","","","","","","","","",
"European Union","EUU","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.974279999732971","0.974900007247925","0.976769983768463","0.984879970550537","0.978100001811981","0.986760020256042","0.993340015411377","0.990549981594086","0.993170022964478","0.993179976940155","0.997720003128052","1.00519001483917","1.00153005123138","1.0061399936676","1.00479996204376","1.00548994541168","1.00714004039764","1.00820004940033","1.00622999668121","1.00397002696991","1.00418996810913","1.00756001472473","1.00994002819061","1.00573003292084","1.00134003162384","1.00167000293732","1.00286996364594","1.00090003013611","1.00153005123138","1.00215995311737","1.00163996219635","1.0029000043869","1.00056004524231","1.00150001049042","1.00038003921509","0.998629987239838","0.998040020465851","0.997030019760132","0.995829999446869","0.9930300116539","0.991710007190704","0.991360008716583","0.990490019321442","0.999989986419678","","",
"Fragile and conflict affected situations","FCS","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.652440011501312","0.648909986019135","0.656180024147034","0.661729991436005","0.670059978961945","0.67383998632431","0.673229992389679","0.681100010871887","0.688229978084564","0.700110018253326","0.714550018310547","0.728940010070801","0.756730020046234","0.757219970226288","0.760140001773834","0.74974000453949","0.755400002002716","0.775139987468719","0.773129999637604","0.774860024452209","0.775969982147217","0.783190011978149","0.783439993858337","0.782029986381531","0.775370001792908","0.776679992675781","0.773370027542114","0.771929979324341","0.773029983043671","0.785309970378876","0.789099991321564","0.783249974250793","0.786490023136139","0.798720002174377","0.783209979534149","0.808120012283325","0.813099980354309","0.817510008811951","0.824989974498749","0.831049978733063","0.838609993457794","0.844129979610443","0.849089980125427","0.851729989051819","","",
"Finland","FIN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","1.01671","1.02568","1.02874","","1.05017","1.04906","1.05164","1.05398","1.0584","1.0569","1.06657","1.06441","1.08491","1.08909","1.08491","1.08561","1.08317","1.07671","1.08695","1.09385","1.1059","1.09148","1.08591","1.07771","1.09201","1.07373","1.05168","1.04744005203247","1.04821002483368","1.05429005622864","1.05632996559143","1.05242002010345","1.02000999450684","1.01993000507355","1.02058005332947","1.02192997932434","1.0220400094986","1.02339994907379","1.02256000041962","1.02142000198364","1.02305996417999","1.05595004558563","","",
"Fiji","FJI","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.92951","","0.96288","0.95372","0.98118","0.99255","1.00117","1.00138","1.0068","","1.0137","1.01273","","1.01315","1.00171","1.00124","1.0041","1.00665","","","","0.9838","0.99824","","","","","","1.026","1.0430999994278","1.03111004829407","1.02783000469208","1.03849005699158","1.0307400226593","1.02279996871948","","1.03910994529724","1.04430997371674","1.03105998039246","1.03682005405426","","1.03998994827271","1.05575001239777","","","",
"France","FRA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","1.03145","1.0326","1.07258","1.00229","1.03563","","1.03735","1.04563","1.04417","1.05213","1.09842","1.05366","1.05477","","1.04717","1.04253","1.03916","1.03603","1.03377","1.0299","1.02432","1.02072","1.01651","0.9895","0.98661","0.98911","0.99124","0.99271","0.995069980621338","0.997439980506897","0.999639987945557","0.999040007591248","1.00072002410889","0.99906998872757","0.997089982032776","0.996490001678467","0.996020019054413","0.995720028877258","0.997699975967407","1.00163996219635","1.0048600435257","1.00498998165131","1.00618994235992","","",
"Faeroe Islands","FRO","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","0.89788","0.94579","0.96512","","1.00168","0.97157","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01859998703003","1.02208995819092","","","","","","","","","","",
"Gabon","GAB","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.84009","0.84445","0.8535","0.85407","","0.87461","0.88494","0.88777","0.89529","0.91256","0.91268","0.91278","0.91501","0.91957","0.92689","0.92478","0.93749","0.93886","0.97234","","","","","0.97674","0.95934","0.97511","0.96718","","0.970309972763062","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.99909","0.99841","0.99955","1.00217","1.0046","1.00734","1.009","1.0102","1.01287","1.01523","1.01825","1.01809","1.01719","1.0147","1.01594","1.02093","1.01501","1.01459","1.01677","1.01879","1.02182","1.01821","","","","","","1.00243","1.00379002094269","1.00551998615265","1.00499999523163","1.00811004638672","1.01918005943298","1.01567995548248","1.0158599615097","1.01859998703003","1.01447999477386","1.0100200176239","1.00751996040344","1.00167000293732","1.00453996658325","1.00048995018005","1.02471995353699","","",
"Georgia","GEO","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","0.82509","","","","","0.87448","","","","","0.98281","0.96674","0.95853","0.93536","0.93953","0.98196","0.9734","","0.98470002412796","0.984600007534027","1.0001699924469","0.992219984531403","0.978200018405914","0.971759974956512","0.968729972839355","1.00353002548218","","0.967190027236938","","","","","1.00771999359131","","",
"Ghana","GHA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.76435","","0.76925","0.7728","0.76043","0.75271","0.75087","0.75188","0.75636","0.76549","0.76434","0.7656","0.75491","0.75034","0.74245","","0.75699","0.76754","0.7781","0.78068","","","","","0.83994","","","","0.88647997379303","0.897440016269684","0.910889983177185","0.911899983882904","0.935519993305206","0.90378999710083","0.916599988937378","0.935679972171783","0.944779992103577","0.948069989681244","0.948920011520386","","0.957130014896393","0.939279973506927","0.964990019798279","0.976870000362396","",
"Guinea","GIN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.40173","","","","","","","","","","0.4638","0.45914","0.44871","0.44869","0.43115","0.43249","0.41449","","0.41575","0.41923","0.42916","","0.43429","0.4512","","0.48776","","","0.561900019645691","","0.624870002269745","0.647669970989227","0.677100002765656","0.688409984111786","0.711939990520477","0.730929970741272","","0.757189989089966","","","0.782450020313263","","","","",
"Gambia, The","GMB","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.41244","","0.42631","0.44334","0.47185","0.47494","0.46248","0.47184","0.46315","0.47779","0.50734","","0.53231","0.55552","0.56213","0.57367","0.58655","","0.58325","","","0.65272","0.66535","0.68154","0.69073","0.73424","","","","","","","","","","","","1.00959002971649","","0.995609998703003","","","","","",
"Guinea-Bissau","GNB","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.45028","0.64228","","","","0.5414","","0.46893","0.44277","0.44023","0.44534","0.43962","0.45666","0.4653","0.48135","","0.52269","0.52381","0.54586","","","","","","","","","","","0.649980008602142","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.68819","","","","","","","","","","","","","","","","","","","","","","0.81642","0.86549","","","","","","0.718739986419678","","0.84909999370575","","","0.889140009880066","","","","","","","","","","",
"Greece","GRC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.90372","0.9038","0.90125","0.89736","0.89577","0.90065","0.9073","0.92108","0.92979","0.93321","0.9513","0.96198","0.98616","0.99126","0.99207","0.98762","0.9799","0.97753","0.97923","0.98597","0.9871","0.99295","1.00929","0.98197","1.01815","1.0185","1.02479","1.02622","1.02547001838684","1.03460001945496","1.02768003940582","1.01078999042511","1.00611996650696","0.995549976825714","0.985849976539612","0.986360013484955","0.973659992218018","","","0.977039992809296","0.987190008163452","0.986819982528687","","","",
"Grenada","GRD","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.95122","0.99457","","","","","1.00933","1.00726","1.00686","1.00837","1.072","1.08528","1.06394","1.02524","1.02183","0.93889","","0.9603","","","","","1.04328","","","","","","","","","1.03261005878448","0.986959993839264","1.01315999031067","0.993009984493256","","0.979380011558533","0.930400013923645","0.968039989471436","0.994719982147217","","","0.969529986381531","","",
"Greenland","GRL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.80359","0.81863","0.82279","0.82187","0.83664","0.84012","0.84584","0.84984","0.8388","0.83817","0.84182","0.85038","0.86799","0.85916","","","","","","","","","","0.86975","","","0.86096","","0.86938","0.859839975833893","0.889020025730133","0.894509971141815","0.899630010128021","","0.910120010375977","0.916279971599579","0.922429978847504","0.929570019245148","0.936879992485046","0.947149991989136","0.949060022830963","0.949970006942749","0.947929978370667","0.944580018520355","","",
"Guam","GUM","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.98189","0.97197","0.9717","0.97713","","0.98963","","","","","","","","0.98447","0.99475","1.0004","0.99108","","","","","","","","","","","","1.00332999229431","","0.978200018405914","","","","1.0205500125885","","1.02553999423981","1.07141995429993","1.08287000656128","1.12216997146606","1.13855004310608","1.14484000205994","","","",
"High income","HIC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.927320003509521","0.927450001239777","0.927269995212555","0.940469980239868","0.947660028934479","0.961080014705658","0.974110007286072","0.982869982719421","0.994719982147217","0.994690001010895","0.998009979724884","1.0022200345993","0.999210000038147","0.999249994754791","1.0001699924469","1.00133001804352","1.00294005870819","1.00264000892639","1.00240004062653","1.00088000297546","1.00068998336792","1.00200998783112","1.00235998630524","1.00100994110107","0.999409973621368","1.00194001197815","1.00074994564056","1.00443994998932","1.0081399679184","1.00608003139496","0.998809993267059","1.00107002258301","0.99821001291275","0.999610006809235","1.0003399848938","0.999010026454926","0.998340010643005","0.998310029506683","0.99738997220993","0.99879002571106","0.996360003948212","0.997370004653931","0.996240019798279","1.00013995170593","","",
"Hong Kong SAR, China","HKG","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.92658","0.93321","0.93911","0.94337","0.94321","0.95156","0.96225","0.98012","1.00004","1.00596","1.01236","1.01789","1.02335","1.02163","1.01757","1.01937","1.01959","1.02098","","","","","","","","1.00911","","","","","","","","","","","","0.984390020370483","0.985859990119934","0.985090017318726","0.987649977207184","0.988200008869171","0.975899994373322","","",
"Honduras","HND","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.99443","","","","","","","","","","1.00738","","1.01852","1.01817","1.03417","","","","","","","1.04445","","","","","","","","","","","","","","","1.05586004257202","1.06870996952057","1.07296001911163","","1.07151997089386","1.06871998310089","1.06839001178741","1.0647200345993","","",
"Heavily indebted poor countries (HIPC)","HPC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.643180012702942","0.643819987773895","0.65148001909256","0.656120002269745","0.664030015468597","0.665289998054504","0.668959975242615","0.677240014076233","0.688880026340485","0.691709995269775","0.702950000762939","0.710500001907349","0.736400008201599","0.741129994392395","0.748279988765717","0.743770003318787","0.75135999917984","0.765370011329651","0.759079992771149","0.763719975948334","0.767350018024445","0.774309992790222","0.777610003948212","0.778559982776642","0.775600016117096","0.771589994430542","0.767189979553223","0.7708899974823","0.77385002374649","0.790260016918182","0.798699975013733","0.803030014038086","0.805589973926544","0.816640019416809","0.811280012130737","0.832650005817413","0.843330025672913","0.849370002746582","0.858850002288818","0.869289994239807","0.877759993076324","0.885150015354156","0.89122998714447","0.896640002727509","","",
"Croatia","HRV","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02324","1.01585","1.01453","1.01246","1.0072","1.005","1.00673997402191","1.0096800327301","1.00975000858307","1.00967001914978","1.00820994377136","","1.01962995529175","1.01906001567841","1.02098000049591","1.02306997776031","1.02441000938416","1.0475800037384","1.02548003196716","1.02546000480652","","","",
"Haiti","HTI","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.91946","0.93327","0.95588","0.94941","0.95882","0.96394","0.97087","0.97334","0.97865","0.9798","0.98479","0.99571","0.99569","0.99576","0.9983","1.00115","1.00452","1.00703","1.00922","1.00332","1.00224","1.00181","","1.01871","1.02037","1.01872","1.0155","1.00937","1.00346004962921","0.998950004577637","0.998910009860992","0.998799979686737","0.995620012283325","0.988309979438782","0.986699998378754","0.98812997341156","0.989799976348877","0.984350025653839","0.987820029258728","0.986159980297089","0.982729971408844","0.982609987258911","0.997470021247864","","",
"Indonesia","IDN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.80623","0.80039","0.79932","0.78685","0.77267","0.81684","0.83694","0.83695","0.83955","","","0.84001","0.85897","0.89846","0.90156","","","","0.90507","0.9176","0.92382","0.93134","0.93921","0.92324","0.93172","0.93087","0.93168","","","0.964770019054413","0.970049977302551","0.978460013866425","0.980920016765594","0.983780026435852","0.989080011844635","0.979040026664734","0.987600028514862","0.984449982643127","0.990040004253387","0.988430023193359","1.02655005455017","1.0278400182724","1.01271998882294","","","",
"Isle of Man","IMN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.58472","0.58804","0.59751","","0.60515","0.60872","0.61279","0.605","","0.61581","0.6236","0.62016","0.64411","0.63104","","0.65965","0.66887","0.67739","0.67365","","","","0.73195","0.74333","0.74314","0.75007","0.76203","","0.781620025634766","0.786559998989105","0.793929994106293","0.814220011234283","0.898169994354248","","","","0.926209986209869","0.950929999351501","0.97409999370575","0.973869979381561","0.984000027179718","0.989560008049011","","","",
"Not classified","INX","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","1.02652","1.02086","1.0307","1.03138","1.0388","1.0369","1.03945","1.04521","1.04749","1.05494","1.05376","1.05325","1.0488","1.04641","1.04576","1.04758","1.04519","1.04265","1.04403","1.04758","1.04573","1.04133","1.01894","1.02236","1.02869","1.03751","1.0412","1.02161","1.02146005630493","1.02853000164032","1.03155994415283","1.03310000896454","1.03073000907898","1.02904999256134","1.03598999977112","1.02883005142212","1.0249799489975","1.0246399641037","1.02209997177124","1.01806998252869","1.00993001461029","1.00854003429413","","","",
"Iran, Islamic Rep.","IRN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.57015","0.5754","0.58205","0.5828","0.60426","0.62612","0.64121","","","","","","","","0.76926","","","0.79217","","0.82457","0.84747","0.85639","0.86884","0.87841","0.89013","","0.91714","","0.932129979133606","0.940469980239868","0.944649994373322","0.948069989681244","0.948239982128143","0.963429987430573","0.969500005245209","0.974110007286072","0.997699975967407","0.97732001543045","0.968569993972778","0.965390026569366","0.962050020694733","0.958519995212555","","","",
"Iraq","IRQ","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.42627","0.424","0.43411","0.44902","0.483","0.5024","0.54849","0.58036","0.69675","0.73721","0.77534","0.78936","0.79352","0.77924","0.76482","0.75906","0.76777","0.79007","0.773","","","","0.78746","","","0.7907","","","0.780529975891113","0.772909998893738","","","0.812479972839355","0.791010022163391","","","0.813910007476807","","","","","","","","",
"Iceland","ISL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.9184","","","","0.92709","0.92278","0.94531","","","","","","0.96096","0.95699","","0.9623","","0.97669","0.97624","","","","0.99001","0.98967","0.9842","0.98908","","1.00523","1.01592004299164","1.02402997016907","1.02303004264832","1.02321994304657","1.0256199836731","1.00531005859375","0.999620020389557","1.00960004329681","1.03194999694824","1.02086997032166","1.0184999704361","1.01227998733521","1.00653994083405","0.996020019054413","","","",
"Israel","ISR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","1.03872","1.03673","1.04242","1.04738","1.04396","1.03956","1.04618","1.05009","","","1.03824","1.04726","1.04907","1.0494","1.04413","1.05084","1.04022","1.04472","1.04037","1.02545","1.02695","1.01872","","","","","0.990459978580475","0.995029985904694","0.995570003986359","0.99151998758316","0.987789988517761","0.999140024185181","1.00002002716064","1.00265002250671","1.00653004646301","1.011510014534","1.01283001899719","1.01347005367279","1.0119800567627","1.01286995410919","1.01265001296997","","",
